id,country,continent,happiness,immigrant
361324,Chad,Africa,3.91,0
513063,Zimbabwe,Africa,4.56,0
358780,Gabon,Africa,3.94,0
95068,Indonesia,Asia,5.65,0
150262,Spain,Europe,6.34,0
470371,El Salvador,North America,5.48,0
446199,Laos,Asia,4.8,0
306187,Germany,Europe,6.67,0
377078,Tajikistan,Asia,4.47,0
480183,Colombia,South America,6.58,1
486729,Ireland,Europe,6.92,0
191176,Burkina Faso,Africa,4.16,0
109789,North Cyprus,Europe,5.5,0
439600,China,Asia,4.88,0
130080,Hungary,Europe,5.08,0
435921,Malawi,Africa,4.07,0
389163,Australia,Australia,7.34,0
408350,Sierra Leone,Africa,4.28,0
221827,Egypt,Africa,4.13,0
174176,Togo,Africa,2.97,0
436881,Belgium,Europe,7.38,0
518742,Israel,Asia,7.04,1
438492,United Kingdom,Europe,7.11,1
495809,Rwand2a4,Africa,3.66,0
64775,Iran,Asia,4.3,0
586293,Palestinian Territories,Asia,4.39,0
434974,Venezuela,South America,7.05,0
390298,Vietnam,Asia,5.47,0
431689,Slovakia,Europe,5.87,0
443546,Dominican Republic,North America,4.8,0
102055,Mali,Africa,4.16,1
52993,New Zealand,Australia,7.12,0
418670,Japan,Asia,5.95,0
86632,United States,North America,7.16,0
36173,Bosnia and Herzegovina,Europe,4.57,0
567984,Afghanistan,Asia,4.28,0
206826,Bahrain,Asia,5.64,1
509481,Slovakia,Europe,5.86,0
48893,Comoros,Oceania,3.86,0
278143,Spain,Europe,6.46,0
222274,Mauritius,Africa,5.33,0
228105,Denmark,Europe,7.74,0
85222,Jamaica,North America,5.4,0
498774,Philippines,Asia,4.85,1
319122,Djibouti,Africa,4.77,0
298458,Myanmar,Asia,4.26,0
373600,Finland,Europe,7.32,0
9242,Uzbekistan,Asia,5.71,0
139178,Ireland,Europe,7.38,0
514587,South Africa,Africa,4.99,0
577665,New Zealand,Australia,6.92,1
35612,Senegal,Africa,4.08,0
143129,Benin,Africa,3.46,0
553215,Pakistan,Asia,5.11,0
385712,Haiti,North America,4.13,0
459347,Spain,Europe,6.29,0
206327,Nepal,Asia,4.24,0
399427,Laos,Asia,5,0
226000,Paraguay,South America,5.92,0
78709,Tunisia,Africa,4.76,0
190630,Mauritania,Africa,4.84,0
340930,Iran,Asia,4.59,0
50750,Algeria,Africa,5.65,0
71036,Jamaica,North America,5.14,0
39920,Madagascar,Africa,4.18,0
226021,United Kingdom,Europe,6.57,1
461942,Saudi Arabia,Asia,6.54,0
579122,Indonesia,Asia,5.38,1
266374,Estonia,Europe,5.58,0
99017,Burundi,Africa,4.05,0
198750,Djibouti,Africa,4.75,0
497409,Luxembourg,Europe,7.02,0
436399,Guinea,South America,3.56,0
195410,Iran,Asia,4.59,0
206041,Israel,Asia,7.18,0
141365,Turkey,Asia,5.3,0
476066,Russia,Europe,5.84,0
186528,Hong Kong,Asia,5.44,1
325375,North Cyprus,Europe,5.36,0
186852,Indonesia,Asia,5.37,0
274470,Libya,Africa,5.32,0
173273,Rwand2a4,Africa,3.43,1
307577,Poland,Europe,6.22,0
40298,United Arab Emirates,Asia,7.2,0
367968,Panama,North America,6.99,1
99291,Egypt,Africa,4.33,0
43668,Kuwait,Asia,6.73,1
495466,Palestinian Territories,Asia,4.4,0
529988,Sierra Leone,Africa,4.06,0
590872,Paraguay,South America,5.66,0
323906,Bahrain,Asia,5.27,1
436578,Albania,Europe,5.52,0
583695,Mauritius,Africa,5.61,0
565559,United Kingdom,Europe,6.59,0
196086,Gabon,Africa,4.02,0
80871,Zimbabwe,Africa,4.89,0
127121,Cameroon,Africa,4.59,0
507487,Albania,Europe,5.68,0
246506,Palestinian Territories,Asia,4.56,0
467117,Cameroon,Africa,4.22,1
217974,Nigeria,Africa,5.56,1
277468,Thailand,Asia,6.36,0
261460,Luxembourg,Europe,7.22,0
174576,Jamaica,North America,5.24,0
460816,Slovenia,Europe,6.05,1
583668,Portugal,Europe,5.28,0
258237,Georgia,Asia,4.45,0
432404,Central African Republic,Africa,3.68,0
68313,Nicaragua,North America,5.89,0
342473,Laos,Asia,4.64,0
117927,Sri Lanka,Asia,4.13,0
488286,Nigeria,Africa,5.51,1
518045,Swaziland,Africa,4.9,0
431945,New Zealand,Australia,7.19,0
256390,Sweden,Europe,7.56,0
395752,Latvia,Europe,5.06,0
576856,Uganda,Africa,4.38,0
303559,Suriname,Asia,5.95,0
414280,Lesotho,Africa,5.04,0
144260,North Cyprus,Europe,5.25,0
208549,Angola,Africa,5.55,0
481753,Indonesia,Asia,5.46,0
330931,Mauritius,Africa,5.43,0
52109,Turkey,Asia,5.26,0
146308,Jamaica,North America,5.13,0
479069,Angola,Africa,5.42,0
582346,Burkina Faso,Africa,4.04,0
430900,Mexico,North America,6.84,0
439490,Spain,Europe,6.12,0
33588,Yemen,Asia,4.02,0
365877,Myanmar,Asia,4.54,0
304927,El Salvador,North America,5.65,0
214636,Bosnia and Herzegovina,Europe,4.68,0
130041,Jordan,Asia,5.48,0
200585,Congo-Kinshasa,Africa,4.28,0
21015,Saudi Arabia,Asia,6.18,0
461797,Israel,Asia,7.68,0
404955,Russia,Europe,5.68,0
40861,Afghanistan,Asia,3.74,0
136148,Togo,Africa,2.98,0
576686,El Salvador,North America,5.61,0
219022,Benin,Africa,3.31,0
99514,Rwand2a4,Africa,3.53,0
588820,Congo-Brazzaville,Africa,4.37,0
424538,Chad,Africa,3.83,0
58398,United Arab Emirates,Asia,7.05,0
226551,Serbia,Europe,4.98,0
478307,Kuwait,Asia,6.59,0
198857,Zambia,Africa,5.22,0
89624,Bangladesh,Asia,4.4,0
338455,United States,North America,7.05,0
494489,Costa Rica,North America,7.17,0
376294,Serbia,Europe,4.81,0
272929,South Africa,Africa,5.14,0
407939,Brazil,South America,6.53,1
120537,Malaysia,Asia,5.53,0
109445,Burundi,Africa,3.68,0
21055,Lithuania,Europe,5.46,0
311344,Cyprus,Europe,6.14,0
82247,Botswana,Africa,3.77,0
360223,Panama,North America,7.33,0
432674,Mexico,North America,7.23,1
391256,Indonesia,Asia,5.38,0
364781,Swaziland,Africa,5.13,0
110586,Laos,Asia,5.08,0
184203,Belgium,Europe,7.05,0
484683,Syria,Asia,4.09,0
173490,Moldova,Europe,5.78,0
124553,Comoros,Oceania,4,0
503014,Ecuador,South America,6.18,0
290174,Tunisia,Africa,4.8,1
183260,Angola,Africa,5.9,1
200171,Sweden,Europe,7.49,0
538756,Tunisia,Africa,4.9,0
471670,Slovakia,Europe,5.98,0
545740,Swaziland,Africa,4.72,0
258373,Uzbekistan,Asia,5.48,0
1911,Singapore,Asia,6.88,0
123431,Burundi,Africa,3.73,0
363419,Netherlands,Europe,7.57,1
346049,Dominican Republic,North America,5.25,0
117213,Comoros,Oceania,4.09,0
328035,Ghana,Africa,5.27,0
265604,Mali,Africa,4.5,0
173298,Lesotho,Africa,5.12,0
574341,United States,North America,7.15,0
312499,Chad,Africa,4.19,0
569648,New Zealand,Australia,7.44,0
51334,Hong Kong,Asia,5.56,1
122060,China,Asia,5.08,1
411688,Vietnam,Asia,5.25,0
95050,North Cyprus,Europe,5.38,0
241094,Qatar,Asia,6.4,0
14171,Chile,South America,6.27,0
457012,Germany,Europe,6.38,0
415411,Libya,Africa,5.3,0
547214,South Korea,Asia,6.3,0
339076,Central African Republic,Africa,3.94,0
556645,Finland,Europe,7.27,0
540399,Colombia,South America,6.81,1
151827,Bahrain,Asia,5.29,0
80887,New Zealand,Australia,7.25,0
546297,Qatar,Asia,6.86,0
179628,Indonesia,Asia,5.26,0
55818,Syria,Asia,3.96,0
227415,Iraq,Asia,5.05,0
199953,Panama,North America,7.05,0
276358,Argentina,South America,6.61,0
554307,Portugal,Europe,5.14,0
536935,South Africa,Africa,4.96,0
351478,Somaliland region,Africa,4.8,0
479026,Slovakia,Europe,5.6,1
493073,Moldova,Europe,5.63,0
436735,Montenegro,Europe,5.08,0
231217,Argentina,South America,6.38,0
312922,Burundi,Africa,3.63,0
275076,Turkey,Asia,5.4,0
5781,Iceland,Europe,7.16,0
208084,Kazakhstan,Asia,5.59,0
159498,Moldova,Europe,5.44,0
93571,Mexico,North America,6.99,0
196548,Greece,Europe,5.6,0
203256,Jordan,Asia,5.62,0
335292,Ecuador,South America,5.73,0
290151,United Arab Emirates,Asia,6.75,0
412856,Spain,Europe,6,0
258113,Djibouti,Africa,4.76,1
99164,Luxembourg,Europe,6.81,1
217877,Montenegro,Europe,5.51,0
355821,Rwand2a4,Africa,3.63,0
304884,Jordan,Asia,5.31,0
478002,Slovenia,Europe,5.99,0
182524,Azerbaijan,Asia,4.39,1
439919,United Kingdom,Europe,6.81,0
295685,Russia,Europe,5.19,0
290851,Madagascar,Africa,4.12,0
411948,Guatemala,North America,5.84,0
387452,Sweden,Europe,7.58,0
338079,Canada,North America,7.55,1
18176,Myanmar,Asia,4.51,0
343829,Netherlands,Europe,7.55,0
438875,Greece,Europe,5.34,0
65353,Senegal,Africa,3.78,0
467238,Panama,North America,6.95,0
100652,Australia,Australia,7.63,0
68289,Syria,Asia,4.22,0
259933,Lithuania,Europe,5.68,0
322806,Sri Lanka,Asia,3.85,0
476699,Pakistan,Asia,5.31,0
175999,Togo,Africa,3.15,0
432170,Mali,Africa,4.06,0
472399,Nigeria,Africa,5.03,0
226952,France,Europe,6.59,0
477853,El Salvador,North America,5.8,0
506355,Bahrain,Asia,5.39,0
195811,Azerbaijan,Asia,4.62,0
207904,Israel,Asia,7.55,0
566010,Israel,Asia,7.36,0
230586,Turkey,Asia,5.16,0
72725,Paraguay,South America,5.7,0
144195,Iran,Asia,4.8,0
276556,Japan,Asia,5.73,1
270207,Guinea,South America,3.6,0
5994,Mauritania,Africa,4.43,0
49735,Lithuania,Europe,5.49,0
260281,Benin,Africa,3.56,0
454616,Canada,North America,7.75,1
107113,Kosovo,Europe,5.31,0
478487,Palestinian Territories,Asia,4.77,1
395583,Philippines,Asia,5.3,1
467019,Latvia,Europe,4.93,0
172272,Netherlands,Europe,7.41,0
28679,Zambia,Africa,5.09,1
340101,Chad,Africa,4.16,0
412596,Swaziland,Africa,4.86,0
552339,Taiwan,Asia,6.21,0
474615,Australia,Australia,7.35,1
321951,Luxembourg,Europe,7.31,0
242059,Mali,Africa,4.41,0
335848,Chile,South America,6.64,1
236627,Norway,Europe,7.54,0
431293,Kosovo,Europe,5.27,0
408428,Syria,Asia,4.06,0
400119,Suriname,Asia,6.23,0
331407,Mauritania,Africa,4.65,0
136400,Lesotho,Africa,5.04,0
342915,Romania,Europe,5.28,0
18041,El Salvador,North America,5.69,0
328835,Croatia,Europe,5.87,0
94747,Kyrgyzstan,Asia,5.24,0
554706,Afghanistan,Asia,4.19,0
436595,Portugal,Europe,5.04,0
257156,Russia,Europe,5.57,0
508043,Malta,Europe,5.81,0
146446,India,Asia,4.87,0
386345,Djibouti,Africa,4.62,0
494257,Brazil,South America,6.65,1
340528,Malta,Europe,6.21,0
498102,Benin,Africa,3.72,0
61431,Vietnam,Asia,5.21,0
11042,Ghana,Africa,5.13,0
36901,Yemen,Asia,3.68,0
121358,Bolivia,South America,5.86,0
149276,Tanzania,Africa,3.76,0
556666,Libya,Africa,5.06,1
208199,Senegal,Africa,4.09,0
119555,Dominican Republic,North America,4.61,1
536218,Mexico,North America,6.96,0
527098,Gabon,Africa,3.96,0
545066,Netherlands,Europe,7.81,0
247972,Portugal,Europe,4.82,0
314641,Lithuania,Europe,5.36,0
502305,Ireland,Europe,7.18,1
425179,Bolivia,South America,6.13,0
262252,Honduras,North America,5.44,1
563302,Egypt,Africa,4.4,0
186936,Sierra Leone,Africa,4.07,1
315874,Somaliland region,Africa,4.63,0
402494,Kuwait,Asia,6.63,0
393955,Niger,Africa,4.4,0
597378,Armenia,Asia,4.3,0
525346,Malta,Europe,5.79,0
119796,Vietnam,Asia,5.74,0
231114,India,Asia,4.78,0
435765,China,Asia,5.05,0
1185,Iceland,Europe,7.35,0
186648,Benin,Africa,3.59,0
278983,United States,North America,7.15,0
359061,Colombia,South America,6.35,0
388603,Pakistan,Asia,5.62,0
367541,Poland,Europe,5.64,0
189672,Vietnam,Asia,5.51,0
318004,Bangladesh,Asia,4.36,0
562297,Spain,Europe,6.06,0
290985,Rwand2a4,Africa,3.79,0
202278,Suriname,Asia,6.46,0
194653,Laos,Asia,4.64,0
167767,Australia,Australia,7.24,0
382378,Pakistan,Asia,5.04,0
81999,Argentina,South America,6.61,0
562787,Poland,Europe,5.92,0
189764,Saudi Arabia,Asia,6.46,0
100255,Bulgaria,Europe,4.07,0
420991,Burkina Faso,Africa,4.35,0
141961,Luxembourg,Europe,7.43,1
595534,Bulgaria,Europe,3.8,0
533262,Kazakhstan,Asia,5.81,0
522563,Philippines,Asia,4.83,0
97514,Moldova,Europe,5.9,0
311874,United Kingdom,Europe,6.81,0
318208,Suriname,Asia,6.2,0
150289,Serbia,Europe,4.88,0
408811,Sudan,Africa,4.39,0
16498,Portugal,Europe,5.26,0
143782,Palestinian Territories,Asia,4.74,1
472615,Greece,Europe,5.26,0
147830,Panama,North America,7.49,0
263072,Mauritius,Africa,5.49,1
464409,United Kingdom,Europe,6.54,0
121613,Palestinian Territories,Asia,4.85,1
428655,Sudan,Africa,4.75,0
544982,Liberia,Africa,4.21,0
540902,El Salvador,North America,5.82,0
490488,Denmark,Europe,7.9,1
303099,Turkmenistan,Asia,5.82,0
465152,Nepal,Asia,4.04,0
26366,Egypt,Africa,4.13,0
428595,Oman,Asia,6.56,1
287669,Djibouti,Africa,4.35,1
397431,Czech Republic,Europe,6.55,0
361454,Georgia,Asia,4.18,0
137181,Tanzania,Africa,3.75,0
419635,Japan,Asia,5.82,0
286059,Gabon,Africa,3.86,0
499066,Serbia,Europe,4.94,1
275807,Ethiopia,Africa,4.43,0
487816,Japan,Asia,6.21,0
228420,Kenya,Africa,4.3,0
522508,Malawi,Africa,4.19,0
211381,Armenia,Asia,4.49,1
595785,China,Asia,4.86,0
450061,Slovenia,Europe,6.24,0
284461,Congo-Kinshasa,Africa,4.73,0
15076,Italy,Europe,6.15,0
439524,Denmark,Europe,7.78,0
424539,Tunisia,Africa,4.76,0
63824,Croatia,Europe,5.74,0
554690,Mali,Africa,4.61,0
567518,Bulgaria,Europe,4.03,0
548247,Spain,Europe,6.17,0
511245,Morocco,Africa,4.86,0
299530,Bahrain,Asia,5.29,0
167588,Haiti,North America,4.71,0
260481,Libya,Africa,5.34,0
487030,Mali,Africa,4.27,0
92486,Haiti,North America,4.16,0
372957,Djibouti,Africa,4.75,0
406264,India,Asia,5.2,0
94777,Sudan,Africa,4.68,0
370064,Iraq,Asia,5,0
236339,Myanmar,Asia,4.29,0
330684,Sweden,Europe,7.71,0
115959,Afghanistan,Asia,4.07,0
151591,Belgium,Europe,6.88,0
225536,Belarus,Europe,5.46,1
218594,Cameroon,Africa,4.42,0
103147,Djibouti,Africa,4.82,0
196646,Oman,Asia,6.85,0
140726,Gabon,Africa,4.06,0
62022,Slovakia,Europe,5.93,0
9402,Albania,Europe,5.58,0
279603,Indonesia,Asia,5.49,0
273857,Mongolia,Asia,4.83,0
306247,Portugal,Europe,4.98,0
488628,Swaziland,Africa,4.8,0
217943,Panama,North America,7.38,0
585742,Afghanistan,Asia,4.02,0
286499,Kazakhstan,Asia,5.41,0
9666,Benin,Africa,3.34,0
339296,United Kingdom,Europe,7.06,0
432644,Ethiopia,Africa,4.31,0
533228,Turkmenistan,Asia,5.82,0
576473,Kuwait,Asia,6.38,0
305115,Netherlands,Europe,7.55,0
564814,Afghanistan,Asia,4.27,0
55417,Germany,Europe,6.83,0
446726,Canada,North America,7.39,0
112515,Kuwait,Asia,6.31,0
132949,Luxembourg,Europe,6.93,0
241959,Malta,Europe,6.03,0
230496,South Africa,Africa,4.99,0
81462,Azerbaijan,Asia,4.58,0
220466,Laos,Asia,4.8,0
593003,Madagascar,Africa,3.57,0
131253,Colombia,South America,6.37,0
102239,Poland,Europe,5.72,0
456344,Israel,Asia,6.88,0
461709,Slovakia,Europe,5.72,0
236749,Central African Republic,Africa,3.76,0
470460,Kazakhstan,Asia,5.67,1
492742,Thailand,Asia,6.45,1
228058,Moldova,Europe,5.7,0
402775,Slovenia,Europe,6.07,0
431412,Bosnia and Herzegovina,Europe,4.41,0
406757,Colombia,South America,6.45,0
528276,Congo-Kinshasa,Africa,4.76,0
103714,Latvia,Europe,4.89,0
424089,Turkey,Asia,5.46,1
396008,Kuwait,Asia,6.24,0
119463,Uruguay,South America,6.43,0
217379,Yemen,Asia,4.01,0
545320,Norway,Europe,7.6,0
444447,Azerbaijan,Asia,4.75,0
498614,Russia,Europe,5.48,0
47617,Spain,Europe,6.26,0
253927,Sierra Leone,Africa,4.3,0
44940,Uganda,Africa,4.72,0
323750,Moldova,Europe,5.62,0
335754,Australia,Australia,7.55,0
385548,Uzbekistan,Asia,5.89,0
203354,Moldova,Europe,6.05,0
406448,Czech Republic,Europe,6.31,1
432048,Niger,Africa,4,0
248892,Turkmenistan,Asia,5.66,1
293595,Lebanon,Asia,5,1
556565,Djibouti,Africa,4.59,0
491705,Taiwan,Asia,6.03,1
289146,Libya,Africa,5.47,0
456832,Palestinian Territories,Asia,4.85,0
77025,Hungary,Europe,4.83,0
226461,Australia,Australia,7.74,0
503595,Turkmenistan,Asia,5.67,0
234308,Jordan,Asia,5.37,0
271070,Malawi,Africa,3.92,0
330161,Chad,Africa,4.08,0
372179,Yemen,Asia,3.71,0
22702,Macedonia,Europe,4.42,1
319027,Argentina,South America,6.35,0
330652,Italy,Europe,6.26,0
134836,Mauritania,Africa,4.45,0
55639,Liberia,Africa,4.33,0
311913,Montenegro,Europe,5.37,0
434229,Panama,North America,7.04,1
302778,Suriname,Asia,6.47,0
143267,Nepal,Asia,3.95,0
52228,France,Europe,6.49,1
140992,Afghanistan,Asia,3.76,0
495757,Laos,Asia,4.69,0
216577,Pakistan,Asia,5.42,0
556752,Rwand2a4,Africa,3.61,0
46346,Tunisia,Africa,4.89,0
317063,Macedonia,Europe,4.48,0
579,Kosovo,Europe,5.2,0
244518,Syria,Asia,4.24,0
557023,Indonesia,Asia,4.98,1
17016,Madagascar,Africa,4.04,0
298625,Tajikistan,Asia,4.59,0
320515,Tajikistan,Asia,4.3,0
596692,Georgia,Asia,4.63,0
126555,Australia,Australia,7.47,0
232988,Mauritius,Africa,5.33,0
234283,Denmark,Europe,7.53,1
388240,Costa Rica,North America,7.39,0
407436,Australia,Australia,7.16,1
430349,Kuwait,Asia,6.39,0
432719,India,Asia,4.55,1
45621,Iran,Asia,4.97,0
303534,United Kingdom,Europe,6.78,0
373071,Argentina,South America,6.61,0
389169,Zimbabwe,Africa,4.78,0
487020,Cyprus,Europe,6.53,0
16540,New Zealand,Australia,7.04,1
392545,Djibouti,Africa,4.77,0
292245,Tajikistan,Asia,4.2,0
451422,Zambia,Africa,4.94,0
525897,Kuwait,Asia,6.28,0
203556,Switzerland,Europe,7.59,1
185106,Angola,Africa,5.45,0
101963,Somaliland region,Africa,5.12,0
251526,Philippines,Asia,4.91,0
469733,Peru,South America,5.89,0
265131,Zambia,Africa,5.36,0
345579,Guinea,South America,3.73,0
522156,Tanzania,Africa,3.76,0
49182,Central African Republic,Africa,4,0
194978,Brazil,South America,6.82,0
46606,Indonesia,Asia,5.25,0
502783,Saudi Arabia,Asia,6.55,0
546268,Ireland,Europe,7.38,0
580716,Jordan,Asia,5.17,0
590263,Benin,Africa,3.61,0
300864,Laos,Asia,4.7,0
507714,Norway,Europe,7.26,0
101299,Lithuania,Europe,5.74,0
116396,Oman,Asia,6.45,0
448655,Mauritania,Africa,4.57,0
548815,Madagascar,Africa,3.87,0
139036,United Arab Emirates,Asia,7.43,0
519938,Mongolia,Asia,4.83,0
157822,Morocco,Africa,4.79,0
310285,Iraq,Asia,4.81,0
548021,Ecuador,South America,5.8,0
337930,Montenegro,Europe,5.66,0
482637,Serbia,Europe,4.65,0
352672,Armenia,Asia,4.36,0
69732,North Cyprus,Europe,5.51,0
438186,Mexico,North America,6.85,1
313646,Poland,Europe,5.74,0
446103,Israel,Asia,7.27,0
203234,Ghana,Africa,4.99,0
451850,Cyprus,Europe,6.62,0
450592,Hungary,Europe,4.54,1
147197,Hong Kong,Asia,5.76,0
370361,Senegal,Africa,3.95,0
117069,Jordan,Asia,5.01,1
396082,Algeria,Africa,5.29,0
172474,Myanmar,Asia,4.21,0
194455,Poland,Europe,5.62,0
350837,Liberia,Africa,4.15,0
349188,Russia,Europe,5.51,0
228319,Norway,Europe,7.68,0
455801,Vietnam,Asia,5.38,1
468897,Ireland,Europe,7.19,0
438683,Latvia,Europe,4.97,0
365883,Burkina Faso,Africa,4.23,0
105387,Iceland,Europe,7.2,1
348628,Tajikistan,Asia,4.47,0
461992,New Zealand,Australia,7.38,0
293620,Sudan,Africa,4.49,0
255708,Slovenia,Europe,5.98,0
64628,Malawi,Africa,4.36,0
270348,Cyprus,Europe,6.55,0
181424,Central African Republic,Africa,3.68,0
154312,Somaliland region,Africa,4.6,0
417048,United Kingdom,Europe,7,0
75524,South Korea,Asia,6.13,1
469080,Vietnam,Asia,5.57,0
588889,Ireland,Europe,7.37,0
534204,Vietnam,Asia,5.7,0
428994,Argentina,South America,6.9,0
455408,Ethiopia,Africa,4.4,0
381722,Finland,Europe,7.15,0
293858,Armenia,Asia,4.12,0
538324,Central African Republic,Africa,3.68,0
141287,Bulgaria,Europe,3.95,0
431491,Russia,Europe,5.51,1
530646,Nigeria,Africa,5.38,0
418269,France,Europe,6.88,0
556281,Armenia,Asia,4.55,0
81463,Togo,Africa,2.99,0
232102,Venezuela,South America,6.91,0
272286,Morocco,Africa,4.93,0
224726,Djibouti,Africa,4.91,0
110955,New Zealand,Australia,7.4,0
505753,Denmark,Europe,7.78,0
94202,Congo-Kinshasa,Africa,4.41,1
251339,Ethiopia,Africa,4.52,0
302348,Slovenia,Europe,6.24,0
526233,Austria,Europe,7.39,0
341552,Kyrgyzstan,Asia,4.69,0
373876,Lithuania,Europe,5.65,0
241541,Algeria,Africa,5.67,0
303321,Chad,Africa,4.02,0
450968,China,Asia,5.23,0
407984,Greece,Europe,5.48,0
180980,Central African Republic,Africa,3.52,0
418686,Dominican Republic,North America,4.83,0
219474,Lithuania,Europe,5.59,0
202446,Congo-Kinshasa,Africa,4.31,0
227685,Costa Rica,North America,7.37,0
368652,Liberia,Africa,4.31,0
436056,Ghana,Africa,5.04,0
347797,Netherlands,Europe,7.28,0
195203,Croatia,Europe,5.64,0
78304,Bulgaria,Europe,4,0
445645,Rwand2a4,Africa,3.63,0
106328,Estonia,Europe,5.19,1
278041,Slovakia,Europe,6.21,0
569665,Turkmenistan,Asia,5.66,0
73226,Congo-Kinshasa,Africa,4.47,0
531413,South Korea,Asia,6.16,0
541156,Zimbabwe,Africa,4.92,0
9205,El Salvador,North America,5.71,0
168601,Dominican Republic,North America,5.04,0
387544,Morocco,Africa,5.15,1
577699,Argentina,South America,6.7,1
580241,Qatar,Asia,6.87,0
468340,Croatia,Europe,5.49,0
30789,Bosnia and Herzegovina,Europe,4.93,0
386036,Lithuania,Europe,5.53,1
300478,Laos,Asia,4.84,0
532360,Burkina Faso,Africa,4.35,0
70170,Canada,North America,7.53,0
410448,Iraq,Asia,4.96,0
486941,Germany,Europe,6.77,1
284527,Romania,Europe,5.14,0
564912,Argentina,South America,6.4,0
480077,Croatia,Europe,5.88,1
188178,Albania,Europe,5.53,0
127243,Paraguay,South America,5.8,0
598382,El Salvador,North America,5.88,0
386652,Estonia,Europe,5.25,0
8778,Iraq,Asia,4.5,0
259126,Macedonia,Europe,4.76,0
419081,Kyrgyzstan,Asia,5.12,0
549335,Cameroon,Africa,4.24,0
399866,Lithuania,Europe,5.5,0
146500,Belgium,Europe,7.23,0
493303,Suriname,Asia,6.05,0
324181,Japan,Asia,6.07,0
433345,Algeria,Africa,5.36,0
565308,Turkey,Asia,5.49,0
368991,Comoros,Oceania,3.82,0
555637,Mongolia,Asia,5,0
444671,Jordan,Asia,5.18,0
240038,Iran,Asia,4.24,0
36911,Madagascar,Africa,3.89,0
575645,Cambodia,Asia,4.24,1
495013,Serbia,Europe,4.95,1
551306,Austria,Europe,7.22,0
395092,Sierra Leone,Africa,3.98,0
515997,Nepal,Asia,4.51,0
435058,Mauritius,Africa,5.53,0
49445,Malta,Europe,5.84,0
475830,Senegal,Africa,4.08,0
430423,Nicaragua,North America,5.34,0
281428,Central African Republic,Africa,3.72,0
225308,Senegal,Africa,3.88,0
530858,Cyprus,Europe,6.5,0
325331,Germany,Europe,6.45,0
254657,Cambodia,Asia,4.24,0
11525,Peru,South America,5.89,0
501585,Jordan,Asia,5.72,0
210606,Denmark,Europe,7.35,0
1535,Croatia,Europe,5.84,0
371102,Comoros,Oceania,3.75,0
25440,Paraguay,South America,6.01,0
504343,Georgia,Asia,3.97,0
52824,Belgium,Europe,7.28,0
17305,Jamaica,North America,5.17,0
347412,Tanzania,Africa,3.7,0
572443,Germany,Europe,6.3,0
101087,Botswana,Africa,3.89,0
193237,Hungary,Europe,4.79,1
562798,Cambodia,Asia,4.35,0
581844,Cyprus,Europe,6.58,0
244942,Thailand,Asia,6.13,0
314794,Qatar,Asia,6.53,1
227261,Kazakhstan,Asia,5.92,0
400318,Mauritania,Africa,4.87,0
241887,Sweden,Europe,7.62,0
279858,Vietnam,Asia,5.71,0
536709,Ghana,Africa,5.17,0
511262,Sri Lanka,Asia,3.81,0
368379,Switzerland,Europe,7.3,0
455398,South Africa,Africa,5.26,0
382297,Yemen,Asia,3.86,0
61653,Peru,South America,5.91,0
515712,Qatar,Asia,6.67,0
476315,Armenia,Asia,4.41,0
246871,Ireland,Europe,7.19,0
311202,Gabon,Africa,4.39,0
296326,Somaliland region,Africa,4.92,0
575505,Montenegro,Europe,5.25,1
233967,Slovakia,Europe,6.09,0
63618,United Arab Emirates,Asia,6.96,0
549991,Kosovo,Europe,5.16,0
391695,Iraq,Asia,4.85,0
168659,Tunisia,Africa,4.83,0
285372,Turkey,Asia,5.26,0
598253,Vietnam,Asia,5.51,0
478240,Bosnia and Herzegovina,Europe,4.71,0
288834,Colombia,South America,6.49,0
295179,Honduras,North America,5.07,0
257073,Taiwan,Asia,6.24,0
557793,Albania,Europe,5.69,0
365359,Madagascar,Africa,4.25,0
347590,Tajikistan,Asia,4.08,0
84727,Cameroon,Africa,4.48,0
336601,Belarus,Europe,5.65,0
342766,Guinea,South America,3.71,0
573994,Qatar,Asia,6.88,0
71565,Venezuela,South America,6.77,0
176693,Moldova,Europe,5.99,0
475978,Denmark,Europe,7.78,1
363251,Dominican Republic,North America,4.75,0
311771,Jamaica,North America,5.04,0
423526,Uruguay,South America,6.55,0
450381,Mali,Africa,4.46,0
344600,Suriname,Asia,6.31,0
341954,Senegal,Africa,4.25,0
267845,Yemen,Asia,4.09,0
238944,Finland,Europe,6.99,0
304186,Tajikistan,Asia,4.3,1
523794,New Zealand,Australia,7.31,1
339277,Honduras,North America,5.06,0
200420,Tajikistan,Asia,4.4,0
521928,Dominican Republic,North America,4.62,0
420475,Senegal,Africa,4.01,0
236463,Sweden,Europe,7.34,0
351674,Ukraine,Europe,5.18,1
81642,Switzerland,Europe,7.75,0
75325,Malta,Europe,6.05,0
137564,Jordan,Asia,5.54,0
105590,Tajikistan,Asia,4.11,0
240557,Mongolia,Asia,4.83,0
216925,Finland,Europe,7.6,0
222790,Tajikistan,Asia,4.36,0
353981,United Kingdom,Europe,6.6,0
485899,Sierra Leone,Africa,4.36,0
46590,Albania,Europe,5.5,0
558337,Nigeria,Africa,5.43,0
213551,Belgium,Europe,7.08,0
309305,Sudan,Africa,4.59,0
484079,Gabon,Africa,3.97,0
241940,Iceland,Europe,7.71,0
81605,South Africa,Africa,5.22,0
